Invoice_ID,Date,Client,Product,Quantity,Unit_Price_INR
INV-1200,2025-09-26,Client-016: M/s Padma Garments,Gold Zardozi (Label-501),111,253.07
INV-1275,2025-10-30,Client-082: M/s Dhaval Event Planners,Patola Woven Border (Label-330),21,272.27
INV-0038,2024-02-11,Client-063: Smt. Padma Saree Centre,Velvet Roll (Label-405),8,124.73
INV-0975,2024-03-12,Client-045: M/s Akash Saree Centre,Metallic Zari (Label-306),155,146.02
INV-0984,2026-07-06,Client-071: M/s Kavya Fabrics,Banarasi Zari Border (Label-302),39,136.12
INV-2663,2023-08-24,Client-130: M/s Jignesh Creations,Chanderi Block Print (Label-221),99,129.33
INV-1419,2024-12-06,Client-069: Smt. Mohan Designs,Silk Printed (Label-112),1008,103.17
INV-1561,2023-12-27,Client-126: M/s Mukesh Garments,Jacquard Brocade (Label-315),132,180.16
INV-0040,2025-01-28,Client-088: M/s Pooja Creations,Gota Patti (Label-204),114,90.94
INV-1487,2023-12-02,Client-040: M/s Drashti Fashion House,Metallic Zari (Label-306),201,175.76
INV-2543,2025-08-27,Client-094: M/s Dilip Weavers,Jacquard Brocade (Label-315),400,171.18
INV-0170,2026-04-03,Client-011: M/s Kavya Industries,Multicolor Taffeta (Label-308),876,95.2
INV-1356,2023-04-28,Client-003: M/s Vinod Traders,Jacquard Brocade (Label-315),538,168.94
INV-2388,2026-01-15,Client-111: Shri Rekha Textiles,Satin 1-Inch (Label-101),17,35.72
INV-3594,2024-07-20,Client-023: M/s Navin Embroidery Works,Velvet Roll (Label-405),84,110.43
INV-2615,2025-09-10,Client-035: M/s Chandrakant Silk House,Gota Patti (Label-204),2090,89.78
INV-2754,2026-05-11,Client-042: M/s Pooja Traders,Banarasi Zari Border (Label-302),163,151.22
INV-1641,2024-09-10,Client-129: M/s Padma Industries,Velvet Roll (Label-405),63,124.78
INV-1291,2023-04-17,Client-083: M/s Vandana Exports,Embroidered Mirror Work (Label-422),333,224.46
INV-1381,2025-05-01,Client-084: M/s Kantilal Embroidery Works,Metallic Zari (Label-306),4,161.99
INV-1934,2023-06-10,Client-055: M/s Balaji Collections,Jacquard Brocade (Label-315),207,190.59
INV-0580,2025-02-27,Client-143: M/s Prakash Silk House,Raw Silk Ribbon (Label-115),9,100.2
INV-2031,2024-02-14,Client-076: Smt. Ashok Designs,Satin 1-Inch (Label-101),87,37.76
INV-0893,2023-04-14,Client-014: Shri Usha Fabrics,Satin 1-Inch (Label-101),775,34.49
INV-0781,2026-06-17,Client-011: M/s Kavya Industries,Satin 1-Inch (Label-101),86,37.34
INV-0160,2025-01-11,Client-028: Shri Tarun Industries,Nylon Woven (Label-501),158,27.64
INV-0003,2026-05-26,Client-030: M/s Shardaben Fashion House,Chiffon Pleated (Label-119),195,80.99
INV-3214,2025-03-24,Client-013: M/s Gopal Exports,Silver Tissue (Label-312),10,213.57
INV-3291,2025-01-20,Client-042: M/s Pooja Traders,Jacquard Brocade (Label-315),12,186.03
INV-0850,2026-02-01,Client-044: Shri Meena Silk House,Metallic Zari (Label-306),86,162.1
INV-2402,2025-05-14,Client-104: M/s Nirmala Designs,Gota Patti (Label-204),11,88.36
INV-1597,2026-02-19,Client-020: M/s Jagdish Fabrics,Multicolor Taffeta (Label-308),167,87.6
INV-1777,2025-02-25,Client-108: M/s Shyam Event Planners,Satin 1-Inch (Label-101),290,31.93
INV-1914,2023-09-18,Client-042: M/s Pooja Traders,Gold Zardozi (Label-501),286,293.9
INV-1044,2026-04-24,Client-023: M/s Navin Embroidery Works,Gota Patti (Label-204),151,83.46
INV-1545,2024-08-16,Client-145: M/s Rahul Decorators,Banarasi Zari Border (Label-302),553,153.54
INV-3718,2025-02-05,Client-065: Shri Arvind Emporium,Organza Sheer (Label-210),109,51.19
INV-0054,2024-02-02,Client-093: Shri Niraj Boutique,Jacquard Brocade (Label-315),187,168.08
INV-3853,2025-12-13,Client-086: M/s Neha Fashion House,Satin 2-Inch (Label-102),430,46.53
INV-1912,2025-09-27,Client-081: M/s Mahesh Traders,Chanderi Block Print (Label-221),11,127.86
INV-2823,2023-11-30,Client-085: M/s Nayna Industries,Silver Tissue (Label-312),257,207.05
INV-2674,2025-12-12,Client-017: M/s Rahul Creations,Banarasi Zari Border (Label-302),130,138.27
INV-3490,2024-12-19,Client-061: M/s Poonam Enterprises,Metallic Zari (Label-306),19,161.2
INV-0825,2024-10-01,Client-085: M/s Nayna Industries,Multicolor Taffeta (Label-308),30,88.74
INV-3574,2023-12-26,Client-033: M/s Vivek Fabrics,Kutch Embroidery Border (Label-407),6,240.81
INV-1390,2023-01-28,Client-032: Shri Lakshmi Event Planners,Polyester Grosgrain (Label-408),28,30.31
INV-3270,2024-05-25,Client-003: M/s Vinod Traders,Kutch Embroidery Border (Label-407),223,227.49
INV-3115,2023-04-01,Client-062: M/s Deepak Creations,Satin 2-Inch (Label-102),92,50.01
INV-1608,2023-06-11,Client-024: M/s Chirag Industries,Nylon Woven (Label-501),364,30.15
INV-1595,2025-05-17,Client-070: M/s Yash Designs,Satin 1-Inch (Label-101),64,35.15
INV-0772,2025-11-02,Client-048: M/s Bhavesh Traders,Gota Patti (Label-204),112,87.04
INV-2274,2026-06-08,Client-010: M/s Pallavi Designs,Patola Woven Border (Label-330),205,229.85
INV-1869,2023-08-13,Client-031: M/s Paresh Garments,Multicolor Taffeta (Label-308),22,94.84
INV-1086,2023-09-08,Client-128: M/s Balaji Event Planners,Nylon Woven (Label-501),19,28.72
INV-2712,2025-06-10,Client-012: M/s Nayna Event Planners,Gold Zardozi (Label-501),180,290.85
INV-1326,2025-02-05,Client-110: M/s Anita Embroidery Works,Chanderi Block Print (Label-221),171,128.1
INV-1464,2023-07-16,Client-122: M/s Bhikhabhai Enterprises,Jacquard Brocade (Label-315),66,190.58
INV-0807,2025-01-18,Client-083: M/s Vandana Exports,Lace Trim Border (Label-217),115,66.22
INV-2452,2023-05-28,Client-097: M/s Deepika Designs,Silver Tissue (Label-312),-38,213.87
INV-2476,2025-01-20,Client-067: M/s Bhavik Traders,Satin 2-Inch (Label-102),734,46.58
INV-2109,2026-03-30,Client-032: Shri Lakshmi Event Planners,Jacquard Brocade (Label-315),42,183.98
INV-2827,2025-05-14,Client-082: M/s Dhaval Event Planners,Raw Silk Ribbon (Label-115),50,105.34
INV-3929,2023-07-25,Client-042: M/s Pooja Traders,Gota Patti (Label-204),69,86.76
INV-2235,2024-11-08,Client-100: Smt. Kavita Saree Centre,Nylon Woven (Label-501),784,27.28
INV-0964,2025-01-05,Client-113: Smt. Kantilal Exports,Silk Printed (Label-112),14,88.16
INV-0399,2024-05-21,Client-101: Smt. Manju Garments,Satin 2-Inch (Label-102),18,46.42
INV-3747,2023-10-28,Client-029: M/s Hitesh Boutique,Silk Printed (Label-112),1776,104.18
INV-0705,2024-05-23,Client-103: Shri Vijay Fashion House,Patola Woven Border (Label-330),58,262.44
INV-0432,2025-12-07,Client-067: M/s Bhavik Traders,Jacquard Brocade (Label-315),195,170.52
INV-0293,2025-11-17,Client-145: M/s Rahul Decorators,Banarasi Zari Border (Label-302),126,146.71
INV-3776,2025-05-20,Client-063: Smt. Padma Saree Centre,Silk Printed (Label-112),303,86.01
INV-0146,2024-07-01,,Cotton Herringbone (Label-203),112,43.7
INV-2721,2023-01-11,Client-115: M/s Vijay Fashion House,Silk Printed (Label-112),203,92.01
INV-2034,2023-05-24,,Banarasi Zari Border (Label-302),36,150.28
INV-3798,2026-05-28,Client-070: M/s Yash Designs,Nylon Woven (Label-501),51,28.34
INV-1166,2026-04-10,Client-002: M/s Chandrika Fashion House,Gold Zardozi (Label-501),24,294.94
INV-2051,2023-05-13,Client-080: Shri Nayna Weavers,Silk Printed (Label-112),65,89.76
INV-3512,2023-12-14,Client-039: Shri Jignesh Designs,Banarasi Zari Border (Label-302),22,131.42
INV-0340,2023-10-14,Client-021: M/s Yash Emporium,Gold Zardozi (Label-501),39,293.75
INV-2415,2023-11-30,Client-085: M/s Nayna Industries,Embroidered Mirror Work (Label-422),28,193.61
INV-0266,2024-07-14,Client-147: M/s Jagdish Silk House,Patola Woven Border (Label-330),83,252.16
INV-3104,2026-02-01,Client-091: M/s Bharat Silk House,Kutch Embroidery Border (Label-407),46,238.01
INV-1772,2025-09-17,Client-121: M/s Harish Traders,Raw Silk Ribbon (Label-115),73,113.5
INV-0272,2023-07-25,Client-036: M/s Rahul Enterprises,Gota Patti (Label-204),16,92.9
INV-0697,2026-04-08,Client-071: M/s Kavya Fabrics,Nylon Woven (Label-501),47,28.6
INV-3964,2023-12-01,Client-050: Smt. Balaji Boutique,Kutch Embroidery Border (Label-407),211,251.72
INV-0245,2024-03-16,Client-013: M/s Gopal Exports,Banarasi Zari Border (Label-302),78,138.66
INV-3753,2023-04-03,Client-110: M/s Anita Embroidery Works,Satin 1-Inch (Label-101),388,34.81
INV-0477,2024-10-24,Client-038: M/s Natubhai Creations,Kutch Embroidery Border (Label-407),223,239.42
INV-2033,2025-10-21,Client-085: M/s Nayna Industries,Jacquard Brocade (Label-315),74,166.07
INV-3392,2026-02-06,Client-016: M/s Padma Garments,Gota Patti (Label-204),67,90.78
INV-3075,2023-05-26,Client-081: M/s Mahesh Traders,Patola Woven Border (Label-330),48,225.74
INV-0814,2025-12-14,Client-044: Shri Meena Silk House,Banarasi Zari Border (Label-302),93,138.74
INV-1915,2025-06-15,Client-030: M/s Shardaben Fashion House,Banarasi Zari Border (Label-302),625,156.18
INV-3367,2023-11-14,Client-041: M/s Varsha Handloom,Silk Printed (Label-112),84,102.6
INV-3935,2023-10-16,Client-062: M/s Deepak Creations,Patola Woven Border (Label-330),297,234.12
INV-1805,2023-09-08,Client-020: M/s Jagdish Fabrics,Cotton Herringbone (Label-203),113,45.68
INV-2873,2023-07-10,Client-030: M/s Shardaben Fashion House,Organza Sheer (Label-210),57,53.88
INV-0251,2025-10-21,Client-010: M/s Pallavi Designs,Organza Sheer (Label-210),41,57.35
INV-0546,2024-02-15,Client-146: M/s Yash Fashion House,Multicolor Taffeta (Label-308),95,81.72
INV-0739,2025-09-02,Client-139: M/s Gopal Fashion House,Cotton Herringbone (Label-203),110,42.41
INV-0311,2023-10-23,Client-015: M/s Savita Decorators,Silver Tissue (Label-312),417,191.59
INV-1132,2025-06-25,Client-101: Smt. Manju Garments,Cotton Herringbone (Label-203),255,40.33
INV-1450,2023-09-16,Client-057: M/s Drashti Emporium,Velvet Roll (Label-405),58,117.49
INV-3873,2024-09-30,Client-071: M/s Kavya Fabrics,Gota Patti (Label-204),238,93.41
INV-0016,2025-11-26,Client-143: M/s Prakash Silk House,Nylon Woven (Label-501),45,30.34
INV-3502,2023-02-10,Client-127: M/s Nayna Boutique,Kutch Embroidery Border (Label-407),50,245.59
INV-2790,2023-03-15,Client-113: Smt. Kantilal Exports,Satin 1-Inch (Label-101),22,34.0
INV-3205,2023-09-10,Client-056: M/s Shyamlal Textiles,Chiffon Pleated (Label-119),20,75.44
INV-0364,2025-05-06,Client-093: Shri Niraj Boutique,Silver Tissue (Label-312),63,198.66
INV-0183,2023-11-29,Client-043: Smt. Manju Weavers,Multicolor Taffeta (Label-308),190,79.97
INV-1195,2023-10-31,Client-006: M/s Naresh Exports,Velvet Roll (Label-405),64,111.99
INV-2471,2025-02-12,Client-104: M/s Nirmala Designs,Silk Printed (Label-112),57,89.64
INV-1122,2024-10-04,Client-017: M/s Rahul Creations,Embroidered Mirror Work (Label-422),1103,226.66
INV-3875,2025-02-22,Client-042: M/s Pooja Traders,Banarasi Zari Border (Label-302),149,137.42
INV-1183,2025-11-17,Client-109: M/s Padma Silk House,Embroidered Mirror Work (Label-422),12,192.97
INV-3656,2025-04-01,Client-036: M/s Rahul Enterprises,Lace Trim Border (Label-217),68,66.35
INV-0615,2023-11-26,Client-066: Smt. Krunal Embroidery Works,Gota Patti (Label-204),255,82.12
INV-1467,2023-12-20,Client-097: M/s Deepika Designs,Patola Woven Border (Label-330),217,257.93
INV-0402,2026-04-06,,Satin 1-Inch (Label-101),51,36.62
INV-0935,2023-10-25,Client-040: M/s Drashti Fashion House,Satin 2-Inch (Label-102),112,52.53
INV-2420,2026-02-26,,Satin 2-Inch (Label-102),36,48.67
INV-2630,2024-03-15,Client-025: M/s Ruchita Exports,Banarasi Zari Border (Label-302),83,137.94
INV-2781,2024-11-17,Client-115: M/s Vijay Fashion House,Velvet Roll (Label-405),581,124.48
INV-0727,2024-08-05,Client-131: M/s Geeta Fabrics,Satin 2-Inch (Label-102),46,52.75
INV-0827,2025-12-08,Client-111: Shri Rekha Textiles,Organza Sheer (Label-210),53,56.72
INV-1522,2025-03-07,Client-028: Shri Tarun Industries,Gota Patti (Label-204),112,78.64
INV-0137,2024-03-16,Client-059: M/s Sita Fabrics,Embroidered Mirror Work (Label-422),29,203.24
INV-0629,2025-06-10,Client-019: M/s Sunil Collections,Patola Woven Border (Label-330),102,232.69
INV-0335,2024-11-09,Client-025: M/s Ruchita Exports,Gold Zardozi (Label-501),190,303.47
INV-0391,2025-06-22,Client-109: M/s Padma Silk House,Velvet Roll (Label-405),36,125.66
INV-3391,2023-03-06,Client-036: M/s Rahul Enterprises,Multicolor Taffeta (Label-308),210,79.89
INV-1818,2025-06-07,Client-015: M/s Savita Decorators,Velvet Roll (Label-405),62,121.28
INV-3593,2023-12-02,Client-148: M/s Navin Fabrics,Jacquard Brocade (Label-315),33,158.1
INV-0711,2024-10-07,Client-148: M/s Navin Fabrics,Cotton Herringbone (Label-203),133,41.92
INV-1040,2025-07-01,Client-023: M/s Navin Embroidery Works,Silk Printed (Label-112),45,99.33
INV-2606,2023-01-29,Client-088: M/s Pooja Creations,Silk Printed (Label-112),27,93.99
INV-3449,2025-11-30,Client-133: Smt. Manisha Designs,Velvet Roll (Label-405),1374,128.22
INV-1562,2023-11-30,Client-101: Smt. Manju Garments,Patola Woven Border (Label-330),75,255.39
INV-3669,2023-08-07,Client-015: M/s Savita Decorators,Polyester Grosgrain (Label-408),72,29.81
INV-3345,2023-10-01,Client-001: M/s Geeta Textiles,Banarasi Zari Border (Label-302),672,153.54
INV-1113,2025-08-15,Client-137: M/s Vandana Traders,Raw Silk Ribbon (Label-115),95,117.76
INV-1224,2026-03-22,Client-134: M/s Rakesh Weavers,Polyester Grosgrain (Label-408),95,31.48
INV-2654,2024-06-15,Client-141: Shri Brijesh Event Planners,Organza Sheer (Label-210),89,58.61
INV-2422,2023-03-10,Client-143: M/s Prakash Silk House,Embroidered Mirror Work (Label-422),29,191.81
INV-1509,2024-08-17,Client-076: Smt. Ashok Designs,Cotton Herringbone (Label-203),57,39.59
INV-1751,2024-09-11,Client-149: Shri Alpesh Saree Centre,Gold Zardozi (Label-501),166,272.89
INV-3577,2024-10-27,Client-067: M/s Bhavik Traders,Polyester Grosgrain (Label-408),28,31.24
INV-0339,2026-03-06,Client-100: Smt. Kavita Saree Centre,Patola Woven Border (Label-330),98,269.83
INV-0216,2023-09-16,Client-094: M/s Dilip Weavers,Lace Trim Border (Label-217),282,63.48
INV-1342,2024-07-31,Client-104: M/s Nirmala Designs,Chiffon Pleated (Label-119),71,79.83
INV-3339,2023-03-31,Client-137: M/s Vandana Traders,Nylon Woven (Label-501),493,29.14
INV-3739,2026-06-12,Client-022: Shri Champa Traders,Kutch Embroidery Border (Label-407),376,217.1
INV-2575,2025-06-04,Client-132: M/s Shanta Creations,Chiffon Pleated (Label-119),20,70.69
INV-3385,2026-03-15,Client-071: M/s Kavya Fabrics,Satin 1-Inch (Label-101),482,38.18
INV-2687,2025-04-22,Client-075: Smt. Seema Exports,Gold Zardozi (Label-501),57,284.24
INV-2323,2026-01-30,Client-049: Shri Ketan Industries,Satin 2-Inch (Label-102),43,51.07
INV-0102,2023-11-20,Client-089: M/s Naresh Fashion House,Kutch Embroidery Border (Label-407),16,220.76
INV-2845,2025-02-15,Client-147: M/s Jagdish Silk House,Banarasi Zari Border (Label-302),2279,139.94
INV-0172,2023-07-31,Client-088: M/s Pooja Creations,Satin 1-Inch (Label-101),36,35.03
INV-0108,2023-10-08,Client-011: M/s Kavya Industries,Polyester Grosgrain (Label-408),146,33.85
INV-2788,2024-09-02,Client-087: M/s Mayur Creations,Raw Silk Ribbon (Label-115),63,110.27
INV-3981,2025-04-29,Client-034: M/s Mansukhbhai Event Planners,Polyester Grosgrain (Label-408),14,33.17
INV-2917,2023-02-21,Client-030: M/s Shardaben Fashion House,Banarasi Zari Border (Label-302),7,143.46
INV-2657,2026-07-22,Client-083: M/s Vandana Exports,Multicolor Taffeta (Label-308),37,82.1
INV-2532,2024-09-26,Client-010: M/s Pallavi Designs,Kutch Embroidery Border (Label-407),64,210.79
INV-2699,2026-02-05,Client-135: M/s Anjali Emporium,Gota Patti (Label-204),110,76.68
INV-2664,2023-11-23,Client-038: M/s Natubhai Creations,Raw Silk Ribbon (Label-115),489,113.7
INV-2986,2023-03-01,Client-063: Smt. Padma Saree Centre,Lace Trim Border (Label-217),297,61.86
INV-3099,2023-10-04,Client-081: M/s Mahesh Traders,Kutch Embroidery Border (Label-407),38,223.44
INV-3424,2023-04-17,Client-013: M/s Gopal Exports,Lace Trim Border (Label-217),787,62.51
INV-1041,2025-05-01,Client-074: M/s Amrut Fashion House,Jacquard Brocade (Label-315),87,185.7
INV-3832,2025-03-26,Client-117: Smt. Narottam Emporium,Kutch Embroidery Border (Label-407),199,233.84
INV-2121,2024-06-27,Client-008: M/s Natubhai Exports,Gota Patti (Label-204),48,82.14
INV-1525,2025-05-28,Client-040: M/s Drashti Fashion House,Gold Zardozi (Label-501),1068,262.46
INV-3404,2025-04-28,Client-009: M/s Narottam Weavers,Gota Patti (Label-204),98,78.42
INV-2249,2023-03-31,Client-040: M/s Drashti Fashion House,Metallic Zari (Label-306),51,171.5
INV-0482,2025-02-13,Client-076: Smt. Ashok Designs,Organza Sheer (Label-210),-6,51.45
INV-2824,2025-05-26,Client-084: M/s Kantilal Embroidery Works,Kutch Embroidery Border (Label-407),41,230.3
INV-3264,2024-06-11,Client-079: M/s Savita Weavers,Raw Silk Ribbon (Label-115),763,101.67
INV-1763,2024-05-07,Client-140: M/s Brijesh Weavers,Silk Printed (Label-112),87,94.55
INV-3246,2024-09-24,Client-024: M/s Chirag Industries,Chanderi Block Print (Label-221),9,142.29
INV-3376,2023-02-04,Client-039: Shri Jignesh Designs,Chiffon Pleated (Label-119),159,73.15
INV-2936,2026-07-05,Client-075: Smt. Seema Exports,Patola Woven Border (Label-330),6,250.41
INV-2938,2023-09-04,Client-092: M/s Pushpa Silk House,Gold Zardozi (Label-501),116,280.74
INV-0406,2026-07-06,Client-118: M/s Pravin Textiles,Gota Patti (Label-204),397,78.61
INV-0758,2025-08-01,Client-025: M/s Ruchita Exports,Gold Zardozi (Label-501),92,289.3
INV-2601,2023-09-13,Client-066: Smt. Krunal Embroidery Works,Chanderi Block Print (Label-221),-43,137.84
INV-0098,2024-08-23,Client-111: Shri Rekha Textiles,Organza Sheer (Label-210),128,52.19
INV-1334,2025-02-11,Client-096: M/s Kiran Emporium,Cotton Herringbone (Label-203),477,42.42
INV-3165,2024-02-07,Client-049: Shri Ketan Industries,Nylon Woven (Label-501),71,28.38
INV-3687,2025-07-18,Client-142: M/s Vandana Boutique,Chanderi Block Print (Label-221),42,129.7
INV-3527,2023-02-16,Client-047: M/s Harish Creations,Embroidered Mirror Work (Label-422),25,215.95
INV-2059,2024-09-12,Client-059: M/s Sita Fabrics,Nylon Woven (Label-501),2,28.48
INV-2792,2024-01-18,,Raw Silk Ribbon (Label-115),70,108.94
INV-0149,2025-05-09,Client-041: M/s Varsha Handloom,Lace Trim Border (Label-217),20,62.55
INV-0029,2025-03-17,Client-007: M/s Hasmukh Collections,Satin 1-Inch (Label-101),43,36.0
INV-2716,2024-10-18,Client-055: M/s Balaji Collections,Velvet Roll (Label-405),8,130.87
INV-3472,2023-05-04,Client-086: M/s Neha Fashion House,Silver Tissue (Label-312),43,188.05
INV-0693,2025-11-11,Client-060: Smt. Seema Fabrics,Raw Silk Ribbon (Label-115),414,102.73
INV-1387,2025-03-06,Client-035: M/s Chandrakant Silk House,Metallic Zari (Label-306),88,149.61
INV-1846,2025-11-01,Client-093: Shri Niraj Boutique,Chanderi Block Print (Label-221),65,134.57
INV-3513,2024-04-29,Client-107: M/s Ramniklal Event Planners,Organza Sheer (Label-210),688,50.27
INV-1600,2024-11-18,,Polyester Grosgrain (Label-408),233,29.84
INV-0702,2025-08-01,Client-008: M/s Natubhai Exports,Satin 2-Inch (Label-102),57,46.16
INV-1709,2024-01-20,Client-109: M/s Padma Silk House,Jacquard Brocade (Label-315),298,181.52
INV-0455,2024-11-02,Client-064: Smt. Nayna Exports,Lace Trim Border (Label-217),139,63.65
INV-2041,2023-06-01,Client-126: M/s Mukesh Garments,Nylon Woven (Label-501),90,29.44
INV-3712,2025-05-21,Client-059: M/s Sita Fabrics,Gota Patti (Label-204),153,76.58
INV-2316,2024-10-03,Client-049: Shri Ketan Industries,Nylon Woven (Label-501),39,28.49
INV-0610,2024-08-12,Client-013: M/s Gopal Exports,Chiffon Pleated (Label-119),27,73.31
INV-0168,2023-06-01,Client-116: Shri Alka Industries,Banarasi Zari Border (Label-302),147,132.15
INV-0731,2024-07-01,Client-102: M/s Sita Industries,Cotton Herringbone (Label-203),103,45.26
INV-2857,2025-10-17,Client-030: M/s Shardaben Fashion House,Jacquard Brocade (Label-315),61,188.76
INV-3575,2025-05-24,Client-023: M/s Navin Embroidery Works,Organza Sheer (Label-210),164,49.82
INV-2639,2024-02-06,Client-051: M/s Brijesh Saree Centre,Organza Sheer (Label-210),379,52.74
INV-1623,2025-12-31,Client-120: M/s Usha Enterprises,Velvet Roll (Label-405),151,110.06
INV-0588,2024-11-10,Client-122: M/s Bhikhabhai Enterprises,Patola Woven Border (Label-330),6,243.16
INV-1402,2025-09-12,Client-093: Shri Niraj Boutique,Chiffon Pleated (Label-119),70,73.17
INV-1701,2025-12-04,Client-148: M/s Navin Fabrics,Satin 2-Inch (Label-102),67,51.61
